id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V995796392,1776599080810.375,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599080810.375,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,108283,280,true,0,0,270,480,106,30,106,40767,1,2,SV137,0,0,0,1,21075,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,1.865,0,4.164991
OT01V2496162411,1776599080810.375,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599080810.375,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081010.502,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,115719,300,true,0,0,270,480,113,31,113,43797,1,2,SV137,0,0,0,1,22408,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,1.988,0,4.165001
OT01V2496162411,1776599081010.502,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081010.502,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081010.502,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,115719,300,true,0,0,270,480,113,31,113,43797,1,2,SV137,0,0,0,1,22408,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,1.988,0,4.165001
OT01V2496162411,1776599081010.502,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081010.502,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081210.47,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,121440,319,true,0,0,270,480,119,31,119,47058,1,2,SV137,0,0,0,1,23575,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.086,0,4.165012
OT01V2496162411,1776599081210.47,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081210.47,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081210.47,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,121440,319,true,0,0,270,480,119,31,119,47058,1,2,SV137,0,0,0,1,23575,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.086,0,4.165012
OT01V2496162411,1776599081210.47,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081210.47,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081410.385,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,126172,341,true,0,0,270,480,125,31,125,51156,1,2,SV137,0,0,0,1,24729,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.184,0,4.16502
OT01V2496162411,1776599081410.385,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081410.385,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081410.385,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,126172,341,true,0,0,270,480,125,31,125,51156,1,2,SV137,0,0,0,1,24729,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.184,0,4.16502
OT01V2496162411,1776599081410.385,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081410.385,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081610.343,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,134944,358,true,0,0,270,480,131,31,131,53349,1,2,SV137,0,0,0,1,25848,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.286,0,4.1959349999999995
OT01V2496162411,1776599081610.343,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081610.343,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081610.343,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,134944,358,true,0,0,270,480,131,31,131,53349,1,2,SV137,0,0,0,1,25848,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.286,0,4.1959349999999995
OT01V2496162411,1776599081610.343,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081610.343,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081810.269,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,142572,371,true,0,0,270,480,137,31,137,54681,1,2,SV137,0,0,0,1,26974,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.375,0,4.229884
OT01V2496162411,1776599081810.269,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081810.269,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599081810.269,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,142572,371,true,0,0,270,480,137,31,137,54681,1,2,SV137,0,0,0,1,26974,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.375,0,4.229884
OT01V2496162411,1776599081810.269,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599081810.269,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082010.395,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,150344,395,true,0,0,270,480,143,30,143,58827,1,2,SV137,0,0,0,1,28098,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.418,0,4.229901
OT01V2496162411,1776599082010.395,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082010.395,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082010.395,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,150344,395,true,0,0,270,480,143,30,143,58827,1,2,SV137,0,0,0,1,28098,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.418,0,4.229901
OT01V2496162411,1776599082010.395,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082010.395,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082210.386,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,156041,411,true,0,0,270,480,149,31,149,61251,1,2,SV137,0,0,0,1,29251,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.515,0,4.229932
OT01V2496162411,1776599082210.386,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082210.386,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082210.386,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,156041,411,true,0,0,270,480,149,31,149,61251,1,2,SV137,0,0,0,1,29251,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.515,0,4.229932
OT01V2496162411,1776599082210.386,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082210.386,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082410.396,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,162742,435,true,0,0,270,480,155,31,155,65907,1,2,SV137,0,0,0,1,30388,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.616,0,4.229971
OT01V2496162411,1776599082410.396,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082410.396,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082410.396,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,162742,435,true,0,0,270,480,155,31,155,65907,1,2,SV137,0,0,0,1,30388,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.616,0,4.229971
OT01V2496162411,1776599082410.396,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082410.396,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082610.431,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,167184,458,true,0,0,270,480,161,31,161,70539,1,2,SV137,0,0,0,1,31529,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.713,0,4.230007
OT01V2496162411,1776599082610.431,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082610.431,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082610.431,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,167184,458,true,0,0,270,480,161,31,161,70539,1,2,SV137,0,0,0,1,31529,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,257000,2.713,0,4.230007
OT01V2496162411,1776599082610.431,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082610.431,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082810.402,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,175994,479,true,0,0,270,480,167,30,167,73593,1,2,SV137,0,0,0,1,32649,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,252414,2.821,0,4.230055999999999
OT01V2496162411,1776599082810.402,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082810.402,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599082810.402,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,175994,479,true,0,0,270,480,167,30,167,73593,1,2,SV137,0,0,0,1,32649,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,252414,2.821,0,4.230055999999999
OT01V2496162411,1776599082810.402,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599082810.402,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083010.429,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,183606,505,true,0,0,270,480,173,30,173,78297,1,2,SV137,0,0,0,1,33779,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,252414,2.914,0,4.230106
OT01V2496162411,1776599083010.429,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083010.429,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083010.429,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,183606,505,true,0,0,270,480,173,30,173,78297,1,2,SV137,0,0,0,1,33779,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,252414,2.914,0,4.230106
OT01V2496162411,1776599083010.429,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083010.429,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083210.484,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,189296,523,true,0,0,270,480,179,31,179,81279,1,2,SV137,0,0,0,1,34944,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,249093,3.026,0,4.230144
OT01V2496162411,1776599083210.484,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083210.484,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083210.484,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,189296,523,true,0,0,270,480,179,31,179,81279,1,2,SV137,0,0,0,1,34944,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,249093,3.026,0,4.230144
OT01V2496162411,1776599083210.484,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083210.484,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083410.485,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,194409,551,true,0,0,270,480,185,31,185,87051,1,2,SV137,0,0,0,1,36109,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,249295,3.126,0,4.230274
OT01V2496162411,1776599083410.485,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083410.485,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083410.485,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,194409,551,true,0,0,270,480,185,31,185,87051,1,2,SV137,0,0,0,1,36109,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,249295,3.126,0,4.230274
OT01V2496162411,1776599083410.485,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083410.485,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083610.358,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,201923,573,true,0,0,270,480,191,31,191,90639,1,2,SV137,0,0,0,1,37253,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,249295,3.234,0,4.230319
OT01V2496162411,1776599083610.358,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083610.358,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083610.358,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,201923,573,true,0,0,270,480,191,31,191,90639,1,2,SV137,0,0,0,1,37253,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,249295,3.234,0,4.230319
OT01V2496162411,1776599083610.358,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083610.358,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083810.436,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,208063,600,true,0,0,270,480,197,31,197,95877,1,2,SV137,0,0,0,1,38405,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,252836,3.339,0,4.230371
OT01V2496162411,1776599083810.436,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083810.436,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599083810.436,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,208063,600,true,0,0,270,480,197,31,197,95877,1,2,SV137,0,0,0,1,38405,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,252836,3.339,0,4.230371
OT01V2496162411,1776599083810.436,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599083810.436,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599084010.42,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,214148,632,true,0,0,270,480,203,31,203,102765,1,2,SV137,0,0,0,1,39546,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,253704,3.447,0,4.230428
OT01V2496162411,1776599084010.42,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599084010.42,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599084010.42,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,214148,632,true,0,0,270,480,203,31,203,102765,1,2,SV137,0,0,0,1,39546,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,253704,3.447,0,4.230428
OT01V2496162411,1776599084010.42,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599084010.42,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599084210.329,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,219973,656,true,0,0,270,480,209,31,209,107421,1,2,SV137,0,0,0,1,40711,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,251748,3.545,0,4.230479
OT01V2496162411,1776599084210.329,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,0,0,true,1,0,,,0,,0,0,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r1,1712583422,,,0,0,0
OT01V995796392,1776599084210.329,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,0,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599084210.329,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,219973,656,true,0,0,270,480,209,31,209,107421,1,2,SV137,0,0,0,1,40711,[object Object],bandwidth,0,0,0,r0,1969608071,L1T3,251748,3.545,0,4.230479
